CODE,PERIOD,NR_TRIPS Y,NR_TRIPS N,DatabaseReleaseDate
GE,2020013,629,687,20200701
HEB,2019037,9071,4915,20200701
HEB,2019038,9228,5061,20200701
HEB,2019039,9199,4872,20200701
HEB,2019040,10179,5428,20200701
HEB,2019041,11184,5794,20200701
HEB,2019042,10720,5543,20200701
HEB,2019043,10241,5228,20200701
HEB,2019044,10602,5412,20200701
HEB,2019045,10570,5466,20200701
HEB,2019046,10964,5597,20200701
HEB,2019047,10628,5319,20200701
HEB,2019048,10989,5441,20200701
HEB,2019049,10622,5418,20200701
HEB,2019050,10345,5320,20200701
HEB,2019051,10225,5265,20200701
HEB,2019052,10056,4546,20200701
HEB,2020001,8518,5932,20200701
HEB,2020002,10420,5982,20200701
HEB,2020003,11005,5701,20200701
HEB,2020004,10819,5495,20200701
HEB,2020005,11019,5579,20200701
HEB,2020006,7522,6021,20200701
HEB,2020007,10110,6014,20200701
HEB,2020008,10714,5549,20200701
HEB,2020009,11171,5708,20200701
HEB,2020010,11085,5706,20200701
HEB,2020011,12324,6322,20200701
HEB,2020012,10873,5531,20200701
HEB,2020013,2095,1069,20200701
HYV,2019037,2497,2690,20200701
HYV,2019038,2410,2610,20200701
HYV,2019039,2307,2431,20200701
HYV,2019040,2525,2678,20200701
HYV,2019041,2599,2818,20200701
HYV,2019042,2666,2848,20200701
HYV,2019043,2562,2807,20200701
HYV,2019044,2598,2788,20200701
HYV,2019045,2613,2842,20200701
HYV,2019046,2588,2758,20200701
HYV,2019047,2540,2735,20200701
HYV,2019048,2661,2793,20200701
HYV,2019049,2596,2828,20200701
HYV,2019050,2627,2942,20200701
HYV,2019051,2571,2948,20200701
HYV,2019052,2717,2844,20200701
HYV,2020001,2791,3022,20200701
HYV,2020002,2836,3065,20200701
HYV,2020003,2633,2770,20200701
HYV,2020004,2598,2610,20200701
HYV,2020005,2797,2900,20200701
HYV,2020006,2689,2841,20200701
HYV,2020007,2618,2870,20200701
HYV,2020008,2713,2967,20200701
HYV,2020009,2732,2840,20200701
HYV,2020010,2809,2978,20200701
HYV,2020011,2946,3164,20200701
HYV,2020012,3170,3221,20200701
HYV,2020013,596,613,20200701
JEW,2019037,1483,812,20200701
JEW,2019038,1554,824,20200701
JEW,2019039,2239,257,20200701
JEW,2019040,2657,0,20200701
JEW,2019041,2724,0,20200701
JEW,2019042,2859,0,20200701
JEW,2019043,2741,0,20200701
JEW,2019044,2921,0,20200701
JEW,2019045,2742,0,20200701
JEW,2019046,2559,0,20200701
JEW,2019047,2762,0,20200701
JEW,2019048,3431,0,20200701
JEW,2019049,2497,0,20200701
JEW,2019050,2254,1,20200701
JEW,2019051,2266,0,20200701
JEW,2019052,2161,119,20200701
JEW,2020001,2454,109,20200701
JEW,2020002,2643,28,20200701
JEW,2020003,2545,163,20200701
JEW,2020004,1907,497,20200701
JEW,2020005,2504,299,20200701
JEW,2020006,2745,284,20200701
JEW,2020007,2657,280,20200701
JEW,2020008,2247,232,20200701
JEW,2020009,2873,350,20200701
JEW,2020010,2466,191,20200701
JEW,2020011,2669,153,20200701
JEW,2020012,2918,353,20200701
JEW,2020013,1673,1319,20200701
JEW,2020014,1658,1868,20200701
JEW,2020015,2027,2438,20200701
JEW,2020016,1911,2345,20200701
KRO,2019037,32314,6590,20200701
KRO,2019038,34018,6809,20200701
KRO,2019039,33039,6870,20200701
KRO,2019040,35646,7275,20200701
KRO,2019041,36498,7312,20200701
KRO,2019042,36193,7235,20200701
KRO,2019043,35780,7107,20200701
KRO,2019044,36181,7218,20200701
KRO,2019045,37585,7341,20200701
KRO,2019046,36905,6911,20200701
KRO,2019047,35817,6812,20200701
KRO,2019048,37420,7063,20200701
KRO,2019049,37377,7127,20200701
KRO,2019050,38065,7391,20200701
KRO,2019051,36907,6984,20200701
KRO,2019052,34546,4309,20200701
KRO,2020001,40891,3784,20200701
KRO,2020002,40352,4305,20200701
KRO,2020003,40107,4905,20200701
KRO,2020004,40155,4930,20200701
KRO,2020005,40213,5073,20200701
KRO,2020006,39562,6031,20200701
KRO,2020007,40081,6934,20200701
KRO,2020008,38434,6443,20200701
KRO,2020009,39117,6611,20200701
KRO,2020010,40368,6519,20200701
KRO,2020011,43919,7255,20200701
KRO,2020012,31497,5239,20200701
KRO,2020013,27680,4879,20200701
KRO,2020014,34392,6634,20200701
KRO,2020015,34212,6880,20200701
KRO,2020016,32848,6530,20200701
LIDL,2019037,603,18,20200701
LIDL,2019038,661,14,20200701
LIDL,2019039,720,3,20200701
LIDL,2019040,719,0,20200701
LIDL,2019041,801,0,20200701
LIDL,2019042,787,0,20200701
LIDL,2019043,664,0,20200701
LIDL,2019044,733,0,20200701
LIDL,2019045,716,0,20200701
LIDL,2019046,665,0,20200701
LIDL,2019047,699,0,20200701
LIDL,2019048,659,0,20200701
LIDL,2019049,731,0,20200701
LIDL,2019050,292,0,20200701
LIDL,2019051,852,0,20200701
LIDL,2019052,770,0,20200701
LIDL,2020001,832,0,20200701
LIDL,2020002,885,2,20200701
LIDL,2020003,938,56,20200701
LIDL,2020004,969,51,20200701
LIDL,2020005,940,56,20200701
LIDL,2020006,959,64,20200701
LIDL,2020007,986,54,20200701
LIDL,2020008,972,66,20200701
LIDL,2020009,1099,56,20200701
LIDL,2020010,1063,97,20200701
LIDL,2020011,1315,627,20200701
LIDL,2020012,1229,418,20200701
LIDL,2020013,208,68,20200701
MEJ,2019037,9265,919,20200701
MEJ,2019038,9225,289,20200701
MEJ,2019039,9193,0,20200701
MEJ,2019040,9587,1,20200701
MEJ,2019041,10324,0,20200701
MEJ,2019042,10153,0,20200701
MEJ,2019043,9667,0,20200701
MEJ,2019044,10637,0,20200701
MEJ,2019045,9865,0,20200701
MEJ,2019046,10256,0,20200701
MEJ,2019047,10197,0,20200701
MEJ,2019048,12438,0,20200701
MEJ,2019049,11038,0,20200701
MEJ,2019050,11204,0,20200701
MEJ,2019051,11323,97,20200701
MEJ,2019052,10320,309,20200701
MEJ,2020001,11056,176,20200701
MEJ,2020002,11063,70,20200701
MEJ,2020003,11219,313,20200701
MEJ,2020004,10380,345,20200701
MEJ,2020005,10749,418,20200701
MEJ,2020006,10451,467,20200701
MEJ,2020007,11036,509,20200701
MEJ,2020008,10386,458,20200701
MEJ,2020009,10460,609,20200701
MEJ,2020010,11038,551,20200701
MEJ,2020011,13237,534,20200701
MEJ,2020012,12671,656,20200701
MEJ,2020013,8909,520,20200701
MEJ,2020014,9129,701,20200701
MEJ,2020015,9342,761,20200701
MEJ,2020016,8644,693,20200701
MUR,2019037,4371,11,20200701
MUR,2019038,4506,15,20200701
MUR,2019039,4450,14,20200701
MUR,2019040,5141,1,20200701
MUR,2019041,5099,0,20200701
MUR,2019042,5036,0,20200701
MUR,2019043,5123,0,20200701
MUR,2019044,5051,0,20200701
MUR,2019045,4745,0,20200701
MUR,2019046,4877,0,20200701
MUR,2019047,4587,0,20200701
MUR,2019048,4769,0,20200701
MUR,2019049,4905,0,20200701
MUR,2019050,1816,0,20200701
MUR,2019051,4446,0,20200701
MUR,2019052,3723,0,20200701
MUR,2020001,4445,0,20200701
MUR,2020002,4793,0,20200701
MUR,2020003,4863,31,20200701
MUR,2020004,4793,26,20200701
MUR,2020005,4894,32,20200701
MUR,2020006,4935,48,20200701
MUR,2020007,4912,38,20200701
MUR,2020008,4731,44,20200701
MUR,2020009,4944,48,20200701
MUR,2020010,5117,53,20200701
MUR,2020011,5109,208,20200701
MUR,2020012,4189,136,20200701
MUR,2020013,729,13,20200701
PET,2019037,1463,1,20200701
PET,2019038,1474,0,20200701
PET,2019039,1499,0,20200701
PET,2019040,1636,0,20200701
PET,2019041,1603,0,20200701
PET,2019042,1668,0,20200701
PET,2019043,1644,0,20200701
PET,2019044,1713,0,20200701
PET,2019045,1611,0,20200701
PET,2019046,1463,0,20200701
PET,2019047,1486,0,20200701
PET,2019048,1865,0,20200701
PET,2019049,1605,0,20200701
PET,2019050,1546,0,20200701
PET,2019051,2057,11,20200701
PET,2019052,2119,52,20200701
PET,2020001,1701,19,20200701
PET,2020002,1640,5,20200701
PET,2020003,1573,59,20200701
PET,2020004,1580,53,20200701
PET,2020005,1509,80,20200701
PET,2020006,1411,78,20200701
PET,2020007,1583,84,20200701
PET,2020008,1614,77,20200701
PET,2020009,1570,94,20200701
PET,2020010,1683,94,20200701
PET,2020011,1790,79,20200701
PET,2020012,1739,114,20200701
PET,2020013,958,47,20200701
PET,2020014,926,70,20200701
PET,2020015,943,67,20200701
PET,2020016,1187,90,20200701
PUB,2019037,21488,0,20200701
PUB,2019038,21182,0,20200701
PUB,2019039,21809,0,20200701
PUB,2019040,23652,0,20200701
PUB,2019041,24088,0,20200701
PUB,2019042,24052,0,20200701
PUB,2019043,24444,0,20200701
PUB,2019044,25301,0,20200701
PUB,2019045,23049,0,20200701
PUB,2019046,23803,0,20200701
PUB,2019047,24998,3,20200701
PUB,2019048,24308,20,20200701
PUB,2019049,22077,9,20200701
PUB,2019050,22239,25,20200701
PUB,2019051,22492,1038,20200701
PUB,2019052,21529,1457,20200701
PUB,2020001,24000,1803,20200701
PUB,2020002,26223,2019,20200701
PUB,2020003,25339,2204,20200701
PUB,2020004,25347,2283,20200701
PUB,2020005,25644,2151,20200701
PUB,2020006,26118,2062,20200701
PUB,2020007,25282,2157,20200701
PUB,2020008,24140,2173,20200701
PUB,2020009,25402,2144,20200701
PUB,2020010,26121,2089,20200701
PUB,2020011,30051,2655,20200701
PUB,2020012,31533,2793,20200701
PUB,2020013,24864,2165,20200701
PUB,2020014,26452,2434,20200701
PUB,2020015,26391,2700,20200701
PUB,2020016,21610,2514,20200701
RTE,2019037,2501,624,20200701
RTE,2019038,2634,610,20200701
RTE,2019039,2557,604,20200701
RTE,2019040,2793,665,20200701
RTE,2019041,2748,564,20200701
RTE,2019042,2844,632,20200701
RTE,2019043,2686,589,20200701
RTE,2019044,2767,670,20200701
RTE,2019045,2829,677,20200701
RTE,2019046,2561,543,20200701
RTE,2019047,2485,514,20200701
RTE,2019048,3128,793,20200701
RTE,2019049,2820,714,20200701
RTE,2019050,2690,644,20200701
RTE,2019051,2847,652,20200701
RTE,2019052,2951,427,20200701
RTE,2020001,3194,188,20200701
RTE,2020002,3126,188,20200701
RTE,2020003,2976,164,20200701
RTE,2020004,2805,140,20200701
RTE,2020005,2769,148,20200701
RTE,2020006,2711,157,20200701
RTE,2020007,3119,167,20200701
RTE,2020008,2688,180,20200701
RTE,2020009,2806,254,20200701
RTE,2020010,2909,399,20200701
RTE,2020011,3137,638,20200701
RTE,2020012,2898,795,20200701
RTE,2020013,542,149,20200701
SAF,2019037,6382,1582,20200701
SAF,2019038,6333,1560,20200701
SAF,2019039,6202,1512,20200701
SAF,2019040,6787,1598,20200701
SAF,2019041,6855,1732,20200701
SAF,2019042,6668,1591,20200701
SAF,2019043,6505,1678,20200701
SAF,2019044,6757,1617,20200701
SAF,2019045,7157,1751,20200701
SAF,2019046,6674,1629,20200701
SAF,2019047,6745,1609,20200701
SAF,2019048,7188,1772,20200701
SAF,2019049,6853,1735,20200701
SAF,2019050,6508,1610,20200701
SAF,2019051,6615,1694,20200701
SAF,2019052,6822,1066,20200701
SAF,2020001,7746,517,20200701
SAF,2020002,7555,534,20200701
SAF,2020003,7566,461,20200701
SAF,2020004,7253,491,20200701
SAF,2020005,7381,549,20200701
SAF,2020006,7679,1241,20200701
SAF,2020007,8150,1323,20200701
SAF,2020008,7729,1274,20200701
SAF,2020009,8056,1469,20200701
SAF,2020010,7479,1351,20200701
SAF,2020011,7803,1983,20200701
SAF,2020012,8146,2678,20200701
SAF,2020013,5246,3762,20200701
SAF,2020014,5546,5584,20200701
SAF,2020015,5635,6096,20200701
SAF,2020016,5183,5779,20200701
SBS,2019037,492,505,20200701
SBS,2019038,435,458,20200701
SBS,2019039,451,489,20200701
SBS,2019040,494,492,20200701
SBS,2019041,527,544,20200701
SBS,2019042,478,483,20200701
SBS,2019043,477,510,20200701
SBS,2019044,459,469,20200701
SBS,2019045,418,450,20200701
SBS,2019046,432,410,20200701
SBS,2019047,483,487,20200701
SBS,2019048,460,448,20200701
SBS,2019049,456,457,20200701
SBS,2019050,498,487,20200701
SBS,2019051,541,479,20200701
SBS,2019052,528,301,20200701
SBS,2020001,680,241,20200701
SBS,2020002,634,270,20200701
SBS,2020003,640,245,20200701
SBS,2020004,608,232,20200701
SBS,2020005,663,182,20200701
SBS,2020006,637,170,20200701
SBS,2020007,594,134,20200701
SBS,2020008,710,167,20200701
SBS,2020009,689,199,20200701
SBS,2020010,672,305,20200701
SBS,2020011,483,504,20200701
SBS,2020012,415,386,20200701
SBS,2020013,78,84,20200701
SBS,2020014,18,29,20200701
SBS,2020015,19,36,20200701
SBS,2020016,29,39,20200701
SA M,2019037,16412,4065,20200701
SA M,2019038,16002,3563,20200701
SA M,2019039,16136,1771,20200701
SA M,2019040,17478,1081,20200701
SA M,2019041,17982,1187,20200701
SA M,2019042,18110,989,20200701
SA M,2019043,17502,764,20200701
SA M,2019044,18624,938,20200701
SA M,2019045,18642,1209,20200701
SA M,2019046,17508,1194,20200701
SA M,2019047,17464,1142,20200701
SA M,2019048,17758,1175,20200701
SA M,2019049,18041,735,20200701
SA M,2019050,18945,718,20200701
SA M,2019051,19144,1524,20200701
SA M,2019052,16603,1124,20200701
SA M,2020001,17301,801,20200701
SA M,2020002,19862,2492,20200701
SA M,2020003,18911,3074,20200701
SA M,2020004,18551,2790,20200701
SA M,2020005,18627,1760,20200701
SA M,2020006,18012,1553,20200701
SA M,2020007,18558,2392,20200701
SA M,2020008,18065,2638,20200701
SA M,2020009,19539,2127,20200701
SA M,2020010,17512,1422,20200701
SA M,2020011,17478,1612,20200701
SA M,2020012,14730,1431,20200701
SA M,2020013,9827,978,20200701
SA M,2020014,10749,1128,20200701
SA M,2020015,10159,1043,20200701
SA M,2020016,9966,1108,20200701
SEP,2019037,88,158,20200701
SEP,2019038,91,154,20200701
SEP,2019039,61,148,20200701
SEP,2019040,98,149,20200701
SEP,2019041,107,169,20200701
SEP,2019042,95,180,20200701
SEP,2019043,76,161,20200701
SEP,2019044,90,153,20200701
SEP,2019045,45,93,20200701
SEP,2019046,52,132,20200701
SEP,2019047,66,123,20200701
SEP,2019048,145,313,20200701
SEP,2019049,106,184,20200701
SEP,2019050,121,227,20200701
SEP,2019051,175,279,20200701
SEP,2019052,283,195,20200701
SEP,2020001,214,99,20200701
SEP,2020002,144,86,20200701
SEP,2020003,159,85,20200701
SEP,2020004,122,161,20200701
SEP,2020005,130,60,20200701
SEP,2020006,167,52,20200701
SEP,2020007,148,166,20200701
SEP,2020008,171,136,20200701
SEP,2020009,122,125,20200701
SEP,2020010,138,130,20200701
SEP,2020011,89,111,20200701
SEP,2020012,20,39,20200701
SEP,2020013,0,1,20200701
SEP,2020014,0,1,20200701
SII,2019037,7424,212,20200701
SII,2019038,7495,188,20200701
SII,2019039,7380,109,20200701
SII,2019040,8934,249,20200701
SII,2019041,8478,216,20200701
SII,2019042,7820,60,20200701
SII,2019043,7684,13,20200701
SII,2019044,7432,16,20200701
SII,2019045,7137,9,20200701
SII,2019046,7143,8,20200701
SII,2019047,7040,6,20200701
SII,2019048,6726,6,20200701
SII,2019049,7133,10,20200701
SII,2019050,6939,10,20200701
SII,2019051,6414,7,20200701
SII,2019052,5922,9,20200701
SII,2020001,6464,119,20200701
SII,2020002,7108,137,20200701
SII,2020003,6978,233,20200701
SII,2020004,6790,252,20200701
SII,2020005,6693,311,20200701
SII,2020006,6658,298,20200701
SII,2020007,6506,261,20200701
SII,2020008,6509,234,20200701
SII,2020009,6882,301,20200701
SII,2020010,6797,346,20200701
SII,2020011,6425,245,20200701
SII,2020012,5127,309,20200701
SII,2020013,3795,972,20200701
SII,2020014,3873,1637,20200701
SII,2020015,3878,1870,20200701
SII,2020016,4023,1912,20200701
SHO,2019037,5082,3247,20200701
SHO,2019038,5524,3447,20200701
SHO,2019039,5088,3250,20200701
SHO,2019040,5515,3494,20200701
SHO,2019041,5915,3682,20200701
SHO,2019042,5741,3509,20200701
SHO,2019043,5643,3643,20200701
SHO,2019044,5744,3704,20200701
SHO,2019045,6360,4064,20200701
SHO,2019046,6339,4059,20200701
SHO,2019047,6516,4032,20200701
SHO,2019048,7428,4693,20200701
SHO,2019049,6254,3925,20200701
SHO,2019050,6200,3947,20200701
SHO,2019051,6073,3896,20200701
SHO,2019052,6198,3791,20200701
SHO,2020001,7116,4061,20200701
SHO,2020002,7357,4282,20200701
SHO,2020003,7216,4282,20200701
SHO,2020004,6738,4102,20200701
SHO,2020005,6989,4145,20200701
SHO,2020006,7717,4581,20200701
SHO,2020007,7034,4372,20200701
SHO,2020008,6733,4114,20200701
SHO,2020009,7300,4371,20200701
SHO,2020010,7989,4717,20200701
SHO,2020011,9193,5373,20200701
SHO,2020012,8478,5024,20200701
SHO,2020013,1606,961,20200701
SPE,2019037,6150,34,20200701
SPE,2019038,6124,42,20200701
SPE,2019039,6367,4,20200701
SPE,2019040,6667,0,20200701
SPE,2019041,6584,0,20200701
SPE,2019042,6599,0,20200701
SPE,2019043,6636,0,20200701
SPE,2019044,6596,0,20200701
SPE,2019045,6137,0,20200701
SPE,2019046,6198,0,20200701
SPE,2019047,5935,0,20200701
SPE,2019048,6054,0,20200701
SPE,2019049,6119,0,20200701
SPE,2019050,2361,0,20200701
SPE,2019051,5882,1,20200701
SPE,2019052,5214,0,20200701
SPE,2020001,5719,0,20200701
SPE,2020002,6297,6,20200701
SPE,2020003,6210,52,20200701
SPE,2020004,6134,77,20200701
SPE,2020005,6051,95,20200701
SPE,2020006,6057,129,20200701
SPE,2020007,6184,99,20200701
SPE,2020008,5950,96,20200701
SPE,2020009,6032,109,20200701
SPE,2020010,6068,161,20200701
SPE,2020011,5725,522,20200701
SPE,2020012,4305,305,20200701
SPE,2020013,816,61,20200701
STS,2019037,3187,4991,20200701
STS,2019038,3254,5145,20200701
STS,2019039,3334,5060,20200701
STS,2019040,3562,5468,20200701
STS,2019041,3754,5618,20200701
STS,2019042,3706,5465,20200701
STS,2019043,3636,5585,20200701
STS,2019044,3632,5548,20200701
STS,2019045,3845,5756,20200701
STS,2019046,3847,5611,20200701
STS,2019047,3702,5576,20200701
STS,2019048,4162,6239,20200701
STS,2019049,3643,5307,20200701
STS,2019050,3664,5466,20200701
STS,2019051,3450,5327,20200701
STS,2019052,3399,5212,20200701
STS,2020001,4020,5989,20200701
STS,2020002,4147,5972,20200701
STS,2020003,4106,6153,20200701
STS,2020004,3721,5710,20200701
STS,2020005,3938,5913,20200701
STS,2020006,4207,6095,20200701
STS,2020007,3882,5739,20200701
STS,2020008,3765,5446,20200701
STS,2020009,3999,5716,20200701
STS,2020010,4477,6168,20200701
STS,2020011,5445,6924,20200701
STS,2020012,4773,6123,20200701
STS,2020013,936,1130,20200701
SUN,2019037,1587,332,20200701
SUN,2019038,1681,369,20200701
SUN,2019039,1758,86,20200701
SUN,2019040,1885,0,20200701
SUN,2019041,1915,0,20200701
SUN,2019042,1950,0,20200701
SUN,2019043,1912,0,20200701
SUN,2019044,1956,0,20200701
SUN,2019045,1631,0,20200701
SUN,2019046,1774,0,20200701
SUN,2019047,1639,0,20200701
SUN,2019048,1674,0,20200701
SUN,2019049,1734,0,20200701
SUN,2019050,585,0,20200701
SUN,2019051,1621,0,20200701
SUN,2019052,1546,0,20200701
SUN,2020001,1613,0,20200701
SUN,2020002,1710,4,20200701
SUN,2020003,1689,64,20200701
SUN,2020004,1745,107,20200701
SUN,2020005,1662,102,20200701
SUN,2020006,1612,115,20200701
SUN,2020007,1625,132,20200701
SUN,2020008,1737,133,20200701
SUN,2020009,1757,153,20200701
SUN,2020010,1760,193,20200701
SUN,2020011,1568,415,20200701
SUN,2020012,1237,333,20200701
SUN,2020013,248,82,20200701
TGT,2019037,26791,19189,20200701
TGT,2019038,29305,10401,20200701
TGT,2019039,31443,10145,20200701
TGT,2019040,33288,11844,20200701
TGT,2019041,34060,11124,20200701
TGT,2019042,23996,7339,20200701
TGT,2019043,34573,7509,20200701
TGT,2019044,35709,12283,20200701
TGT,2019045,34735,11740,20200701
TGT,2019046,33225,10333,20200701
TGT,2019047,33021,10274,20200701
TGT,2019048,43403,10810,20200701
TGT,2019049,31256,16414,20200701
TGT,2019050,33198,17039,20200701
TGT,2019051,35583,18333,20200701
TGT,2019052,36256,19722,20200701
TGT,2020001,36687,21065,20200701
TGT,2020002,27743,15913,20200701
TGT,2020003,26923,7404,20200701
TGT,2020004,28060,4547,20200701
TGT,2020005,27883,4257,20200701
TGT,2020006,28171,4856,20200701
TGT,2020007,30794,5516,20200701
TGT,2020008,29228,4796,20200701
TGT,2020009,29412,5016,20200701
TGT,2020010,31824,5887,20200701
TGT,2020011,33444,7294,20200701
TGT,2020012,30225,6999,20200701
TGT,2020013,20919,4706,20200701
TGT,2020014,20610,6705,20200701
TGT,2020015,21461,9528,20200701
TGT,2020016,18778,7665,20200701
ULT,2019037,880,9,20200701
ULT,2019038,776,0,20200701
ULT,2019039,803,0,20200701
ULT,2019040,1078,0,20200701
ULT,2019041,1139,1,20200701
ULT,2019042,1150,0,20200701
ULT,2019043,1034,0,20200701
ULT,2019044,1008,0,20200701
ULT,2019045,761,0,20200701
ULT,2019046,836,0,20200701
ULT,2019047,830,0,20200701
ULT,2019048,1523,0,20200701
ULT,2019049,821,1,20200701
ULT,2019050,1105,0,20200701
ULT,2019051,1375,0,20200701
ULT,2019052,1452,47,20200701
ULT,2020001,1272,32,20200701
ULT,2020002,970,4,20200701
ULT,2020003,835,72,20200701
ULT,2020004,770,70,20200701
ULT,2020005,790,60,20200701
